data/test/empty_set_0/2B4-070.tif,0.0
data/test/empty_set_0/2B4-071.tif,0.0
data/test/empty_set_0/2B4-072.tif,0.0
data/test/empty_set_0/2B4-078.tif,0.0
data/test/empty_set_0/2B4-099.tif,0.0
data/test/empty_set_0/2B4-106.tif,0.0
data/test/empty_set_0/2B4-107.tif,0.0
data/test/empty_set_0/2B4-108.tif,0.0
data/test/empty_set_0/B4-009.tif,0.0
data/test/empty_set_0/B4-010.tif,0.0
data/test/empty_set_0/B4-012.tif,0.0
data/test/empty_set_0/B4-013.tif,0.0
data/test/empty_set_0/B4-023.tif,0.0
data/test/empty_set_0/B4-028.tif,0.0
data/test/empty_set_0/B4-031.tif,0.0
data/test/empty_set_0/B4-035.tif,0.0
data/test/empty_set_0/B4-037.tif,0.0
data/test/empty_set_0/B4-043.tif,0.0
data/test/empty_set_0/B4-044.tif,0.0
data/test/empty_set_0/B4-053.tif,0.0
data/test/empty_set_0/B4-056.tif,0.0
